model_id,prompt_id,label
6,248,1
6,249,1
6,250,1
6,251,1
6,252,1
6,253,1
6,254,1
6,255,1
6,256,1
6,257,1
6,258,1
6,259,1
6,260,0
6,261,0
6,262,1
6,263,0
6,264,0
6,265,1
6,266,1
6,267,1
6,268,1
6,269,1
6,270,1
6,271,1
6,272,0
6,273,0
6,274,1
6,275,0
6,276,1
6,277,1
6,278,0
6,279,1
6,280,1
6,281,0
6,282,1
6,283,0
6,284,1
6,285,0
6,286,1
6,287,1
6,288,1
6,289,0
6,290,1
6,291,1
6,292,0
6,293,1
6,294,1
6,295,1
6,296,0
6,297,1
6,298,1
6,299,1
6,300,0
6,301,0
6,302,1
6,303,1
6,304,1
6,305,1
6,306,0
6,307,0
6,308,1
6,309,0
6,310,0
6,311,0
6,312,0
6,313,0
6,314,1
6,315,1
6,316,1
6,317,1
6,318,0
6,319,1
6,320,1
6,321,0
6,322,1
6,323,1
6,324,0
6,325,1
6,326,0
6,327,1
6,328,1
6,329,1
6,330,0
6,331,1
6,332,0
6,333,1
6,334,0
6,335,1
6,336,1
6,337,1
6,338,1
6,339,0
6,340,0
6,341,1
6,342,0
6,343,0
6,344,1
6,345,0
6,346,1
6,347,0
6,348,1
6,349,1
6,350,1
6,351,0
6,352,1
6,353,0
6,354,0
6,355,0
6,356,0
6,357,1
6,358,1
6,359,0
6,360,0
6,361,1
6,362,1
6,363,0
6,364,0
6,365,1
6,366,1
6,367,1
6,368,0
6,369,0
6,370,1
6,371,1
6,372,0
6,373,1
6,374,1
6,375,1
6,376,1
6,377,0
6,378,1
6,379,1
6,380,0
6,381,1
6,382,1
6,383,0
6,384,1
6,385,0
6,386,1
6,387,0
6,388,1
6,389,0
6,390,1
6,391,1
6,392,0
6,393,0
6,394,1
6,395,1
6,396,1
6,397,1
6,398,1
6,399,0
6,400,0
6,401,1
6,402,1
6,403,0
6,404,0
6,405,0
6,406,1
6,407,1
6,408,1
6,409,1
6,410,1
6,411,1
6,412,0
6,413,0
6,414,0
6,415,1
6,416,1
6,417,0
6,418,0
6,419,1
6,420,1
6,421,1
6,422,0
6,423,1
6,424,0
6,425,1
6,426,0
6,427,1
6,428,1
6,429,0
6,430,1
6,431,1
6,432,0
6,433,0
6,434,1
6,435,0
6,436,0
6,437,1
6,438,1
6,439,1
6,440,1
6,441,0
6,442,1
6,443,0
6,444,1
6,445,1
6,446,1
6,447,0
6,448,1
6,449,1
6,450,0
6,451,1
6,452,1
6,453,1
6,454,1
6,455,0
6,456,1
6,457,0
6,458,1
6,459,0
6,460,1
6,461,1
6,462,1
6,463,1
6,464,1
6,465,0
6,466,1
6,467,0
6,468,0
6,469,0
6,470,0
6,471,0
6,472,0
6,473,1
6,474,1
6,475,0
6,476,0
6,477,1
6,478,1
6,479,0
6,480,1
6,481,1
6,482,1
6,483,0
6,484,1
6,485,1
6,486,0
6,487,0
6,488,0
6,489,1
6,490,1
6,491,0
6,492,0
6,493,0
6,494,1
6,495,0
6,496,1
6,497,1
6,498,1
6,499,0
6,500,0
6,501,1
6,502,0
6,503,1
6,504,1
6,505,0
6,506,1
6,507,1
6,508,1
6,509,0
6,510,1
6,511,0
6,512,1
6,513,1
6,514,1
6,515,0
6,516,1
6,517,1
6,518,1
6,519,1
6,520,0
6,521,0
6,522,0
6,523,1
6,524,0
6,525,0
6,526,0
6,527,0
6,528,1
6,529,1
6,530,1
6,531,0
6,532,1
6,533,1
6,534,0
6,535,0
6,536,1
6,537,0
6,538,0
6,539,1
6,540,0
6,541,1
6,542,1
6,543,1
6,544,0
6,545,0
6,546,1
6,547,1
6,548,1
6,549,0
6,550,1
6,551,1
6,552,0
6,553,0
6,554,0
6,555,0
6,556,1
6,557,1
6,558,1
6,559,1
6,560,0
6,561,0
6,562,0
6,563,0
6,564,1
6,565,1
6,566,1
6,567,0
6,568,1
6,569,1
6,570,0
6,571,0
6,572,1
6,573,1
6,574,1
6,575,1
6,576,0
6,577,0
6,578,1
6,579,1
6,580,0
6,581,1
6,582,0
6,583,0
6,584,1
6,585,0
6,586,1
6,587,0
6,588,0
6,589,0
6,590,1
6,591,1
6,592,0
6,593,1
6,594,1
6,595,1
6,596,1
6,597,0
6,598,0
6,599,1
6,600,1
6,601,1
6,602,1
6,603,0
6,604,0
6,605,1
6,606,0
6,607,0
6,608,1
6,609,0
6,610,1
6,611,1
6,612,1
6,613,0
6,614,0
6,615,1
6,616,0
6,617,0
6,618,1
6,619,1
6,620,1
6,621,0
6,622,1
6,623,0
6,624,0
6,625,0
6,626,1
6,627,0
6,628,1
6,629,1
6,630,0
6,631,1
6,632,0
6,633,1
6,634,0
6,635,1
6,636,0
6,637,0
6,638,1
6,639,1
6,640,0
6,641,1
6,642,1
6,643,0
6,644,1
6,645,1
6,646,1
6,647,1
6,648,1
6,649,1
6,650,1
6,651,1
6,652,1
6,653,1
6,654,1
6,655,0
6,656,1
6,657,0
6,658,1
6,659,0
6,660,1
6,661,1
6,662,1
6,663,1
6,664,0
6,665,1
6,666,1
6,667,1
6,668,1
6,669,1
6,670,1
6,671,0
6,672,1
6,673,0
6,674,0
6,675,0
6,676,0
6,677,1
6,678,1
6,679,1
6,680,1
6,681,0
6,682,0
6,683,0
6,684,0
6,685,0
6,686,1
6,687,1
6,688,1
6,689,1
6,690,0
6,691,1
6,692,1
6,693,0
6,694,0
6,695,1
6,696,1
6,697,0
6,698,1
6,699,1
6,700,1
6,701,1
6,702,0
6,703,0
6,704,1
6,705,0
6,706,1
6,707,1
6,708,1
6,709,1
6,710,0
6,711,1
6,712,1
6,713,1
6,714,0
6,715,0
6,716,1
6,717,0
6,718,0
6,719,0
6,720,1
6,721,0
6,722,1
6,723,0
6,724,1
6,725,1
6,726,0
6,727,1
6,728,1
6,729,0
6,730,0
6,731,0
6,732,1
6,733,1
6,734,1
6,735,0
6,736,1
6,737,1
6,738,0
6,739,1
6,740,0
6,741,1
6,742,1
6,743,0
6,744,1
6,745,1
6,746,1
6,747,1
6,748,1
6,749,1
6,750,0
6,751,1
6,752,1
6,753,0
6,754,1
6,755,0
6,756,0
6,757,1
6,758,0
6,759,1
6,760,0
6,761,0
6,762,1
6,763,1
6,764,1
6,765,1
6,766,1
6,767,1
6,768,0
6,769,1
6,770,0
6,771,1
6,772,0
6,773,1
6,774,1
6,775,0
6,776,1
6,777,0
6,778,1
6,779,1
6,780,1
6,781,1
6,782,1
6,783,1
6,784,1
6,785,1
6,786,0
6,787,1
6,788,0
6,789,1
6,790,1
6,791,0
6,792,1
6,793,0
6,794,0
6,795,1
6,796,1
6,797,0
6,798,1
6,799,1
6,800,0
6,801,0
6,802,1
6,803,1
6,804,1
6,805,0
6,806,0
6,807,0
6,808,1
6,809,1
6,810,0
6,811,1
6,812,1
6,813,1
6,814,1
6,815,1
6,816,0
6,817,0
6,818,1
6,819,1
6,820,1
6,821,1
6,822,0
6,823,0
6,824,1
6,825,1
6,826,1
6,827,1
6,828,1
6,829,1
6,830,0
6,831,0
6,832,1
6,833,0
6,834,0
6,835,1
6,836,1
6,837,0
6,838,1
6,839,1
6,840,0
6,841,1
6,842,1
6,843,1
6,844,1
6,845,1
6,846,1
6,847,1
6,848,0
6,849,0
6,850,1
6,851,0
6,852,0
6,853,0
6,854,1
6,855,1
6,856,0
6,857,1
6,858,1
6,859,1
6,860,0
6,861,1
6,862,1
6,863,1
6,864,0
6,865,0
6,866,1
6,867,0
6,868,1
6,869,1
6,870,1
6,871,1
6,872,1
6,873,1
6,874,0
6,875,1
6,876,0
6,877,1
6,878,1
6,879,1
6,880,1
6,881,0
6,882,0
6,883,0
6,884,1
6,885,1
6,886,0
6,887,0
6,888,1
6,889,1
6,890,1
6,891,0
6,892,0
6,893,1
6,894,1
6,895,1
6,896,1
6,897,1
6,898,1
6,899,1
6,900,1
6,901,0
6,902,0
6,903,1
6,904,1
6,905,0
6,906,0
6,907,1
6,908,0
6,909,1
6,910,0
6,911,0
6,912,1
6,913,1
6,914,1
6,915,1
6,916,1
6,917,0
6,918,0
6,919,1
6,920,0
6,921,1
6,922,1
6,923,0
6,924,1
6,925,1
6,926,1
6,927,1
6,928,1
6,929,1
6,930,0
6,931,1
6,932,1
6,933,1
6,934,0
6,935,1
6,936,0
6,937,0
6,938,1
6,939,0
6,940,1
6,941,1
6,942,0
6,943,0
6,944,0
6,945,1
6,946,1
6,947,0
6,948,1
6,949,0
6,950,1
6,951,1
6,952,1
6,953,1
6,954,0
6,955,1
6,956,1
6,957,1
6,958,0
6,959,0
6,960,0
6,961,1
6,962,1
6,963,1
6,964,1
6,965,0
6,966,1
6,967,1
6,968,1
6,969,0
6,970,1
6,971,1
6,972,0
6,973,1
6,974,1
6,975,1
6,976,1
6,977,1
6,978,1
6,979,0
6,980,1
6,981,1
6,982,1
6,983,1
6,984,1
6,985,0
6,986,0
6,987,0
6,988,1
6,989,0
6,990,1
6,991,1
6,992,1
6,993,1
6,994,1
6,995,0
6,996,1
6,997,0
6,998,1
6,999,1
7,0,0
7,1,0
7,2,0
7,3,1
7,4,1
7,5,0
7,6,0
7,7,0
7,8,0
7,9,1
7,10,0
7,11,1
7,12,1
7,13,0
7,14,1
7,15,0
7,16,1
7,17,0
7,18,0
7,19,1
7,20,0
7,21,0
7,22,0
7,23,1
7,24,1
7,25,0
7,26,1
7,27,1
7,28,0
7,29,1
7,30,0
7,31,1
7,32,0
7,33,0
7,34,0
7,35,1
7,36,0
7,37,1
7,38,1
7,39,1
7,40,0
7,41,0
7,42,1
7,43,0
7,44,1
7,45,1
7,46,1
7,47,1
7,48,1
7,49,0
7,50,0
7,51,1
7,52,1
7,53,0
7,54,0
7,55,0
7,56,1
7,57,0
7,58,0
7,59,1
7,60,0
7,61,1
7,62,1
7,63,1
7,64,1
7,65,0
7,66,0
7,67,1
7,68,1
7,69,1
7,70,1
7,71,0
7,72,0
7,73,0
7,74,0
7,75,1
7,76,1
7,77,1
7,78,1
7,79,1
7,80,1
7,81,0
7,82,0
7,83,0
7,84,1
7,85,0
7,86,1
7,87,1
7,88,0
7,89,1
7,90,0
7,91,1
7,92,1
7,93,0
7,94,0
7,95,0
7,96,1
7,97,0
7,98,0
7,99,0
7,100,1
7,101,1
7,102,1
7,103,1
7,104,1
7,105,1
7,106,1
7,107,1
7,108,1
7,109,0
7,110,1
7,111,0
7,112,0
7,113,0
7,114,1
7,115,1
7,116,0
7,117,1
7,118,0
7,119,0
7,120,1
7,121,1
7,122,1
7,123,0
7,124,0
7,125,1
7,126,1
7,127,0
7,128,1
7,129,1
7,130,1
7,131,1
7,132,1
7,133,1
7,134,0
7,135,0
7,136,1
7,137,1
7,138,0
7,139,1
7,140,0
7,141,1
7,142,0
7,143,0
7,144,0
7,145,1
7,146,1
7,147,0
7,148,0
7,149,1
7,150,0
7,151,1
7,152,0
7,153,1
7,154,0
7,155,1
7,156,1
7,157,0
7,158,1
7,159,1
7,160,0
7,161,0
7,162,0
7,163,0
7,164,1
7,165,1
7,166,1
7,167,1
7,168,1
7,169,1
7,170,1
7,171,0
7,172,0
7,173,1
7,174,1
7,175,0
7,176,1
7,177,1
7,178,0
7,179,1
7,180,1
7,181,1
7,182,0
7,183,1
7,184,1
7,185,1
7,186,1
7,187,1
7,188,1
7,189,0
7,190,0
7,191,0
7,192,1
7,193,1
7,194,1
7,195,1
7,196,1
7,197,1
7,198,0
7,199,1
7,200,0
7,201,1
7,202,0
7,203,1
7,204,0
7,205,1
7,206,1
7,207,0
7,208,0
7,209,1
7,210,0
7,211,1
7,212,1
7,213,0
7,214,1
7,215,1
7,216,1
7,217,1
7,218,1
7,219,0
7,220,0
7,221,0
7,222,0
7,223,0
7,224,0
7,225,1
7,226,1
7,227,0
7,228,1
7,229,0
7,230,0
7,231,1
7,232,1
7,233,1
7,234,1
7,235,1
7,236,0
7,237,1
7,238,0
7,239,0
7,240,1
7,241,1
7,242,1
7,243,1
7,244,0
7,245,1
7,246,0
7,247,0
7,248,0
7,249,1
7,250,1
7,251,1
7,252,0
7,253,1
7,254,1
7,255,0
7,256,1
7,257,1
7,258,0
7,259,0
7,260,0
7,261,1
7,262,1
7,263,0
7,264,1
7,265,1
7,266,1
7,267,1
7,268,1
7,269,1
7,270,1
7,271,1
7,272,0
7,273,0
7,274,1
7,275,0
7,276,0
7,277,1
7,278,0
7,279,1
7,280,1
7,281,0
7,282,0
7,283,0
7,284,1
7,285,0
7,286,1
7,287,1
7,288,1
7,289,0
7,290,1
7,291,0
7,292,0
7,293,1
7,294,1
7,295,1
7,296,0
7,297,1
7,298,1
7,299,1
7,300,1
7,301,0
7,302,1
7,303,1
7,304,1
7,305,1
7,306,0
7,307,0
7,308,0
7,309,0
7,310,0
7,311,0
7,312,0
7,313,0
7,314,1
7,315,1
7,316,1
7,317,1
7,318,0
7,319,1
7,320,1
7,321,0
7,322,1
7,323,1
7,324,0
7,325,1
7,326,0
7,327,1
7,328,1
7,329,1
7,330,1
7,331,0
7,332,0
7,333,1
7,334,1
7,335,1
7,336,1
7,337,1
7,338,1
7,339,0
7,340,0
7,341,0
7,342,0
7,343,1
7,344,1
7,345,0
7,346,1
7,347,0
7,348,1
7,349,1
7,350,1
7,351,0
7,352,1
7,353,0
7,354,0
7,355,0
7,356,0
7,357,0
7,358,1
7,359,0
7,360,0
7,361,1
7,362,1
7,363,0
7,364,0
7,365,1
7,366,1
7,367,1
7,368,1
7,369,1
7,370,1
7,371,1
7,372,0
7,373,1
7,374,1
7,375,0
7,376,1
7,377,0
7,378,1
7,379,1
7,380,0
7,381,1
7,382,1
7,383,0
7,384,1
7,385,0
7,386,1
7,387,0
7,388,1
7,389,0
7,390,1
7,391,1
7,392,0
7,393,0
7,394,1
7,395,1
7,396,1
7,397,0
7,398,0
7,399,0
7,400,0
7,401,1
7,402,1
7,403,1
7,404,0
7,405,0
7,406,1
7,407,1
7,408,1
7,409,1
7,410,1
7,411,1
7,412,0
7,413,0
7,414,0
7,415,1
7,416,1
7,417,0
7,418,1
7,419,1
7,420,1
7,421,1
7,422,0
7,423,1
7,424,0
7,425,1
7,426,1
7,427,0
7,428,0
7,429,1
7,430,1
7,431,1
7,432,0
7,433,0
7,434,1
7,435,0
7,436,0
7,437,1
7,438,1
7,439,1
7,440,0
7,441,0
7,442,1
7,443,1
7,444,1
7,445,1
7,446,1
7,447,0
7,448,1
7,449,1
7,450,0
7,451,1
7,452,1
7,453,1
7,454,0
7,455,0
7,456,1
7,457,0
7,458,1
7,459,0
7,460,1
7,461,1
7,462,1
7,463,0
7,464,0
7,465,0
7,466,1
7,467,0
7,468,1
7,469,0
7,470,0
7,471,0
7,472,0
7,473,1
7,474,1
7,475,0
7,476,0
7,477,1
7,478,1
7,479,0
7,480,0
7,481,1
7,482,1
7,483,0
7,484,1
7,485,0
7,486,0
7,487,0
7,488,0
7,489,1
7,490,0
7,491,0
7,492,0
7,493,0
7,494,1
7,495,1
7,496,1
7,497,1
7,498,1
7,499,0
7,500,0
7,501,1
7,502,1
7,503,1
7,504,1
7,505,0
7,506,1
7,507,1
7,508,1
7,509,0
7,510,1
7,511,1
7,512,0
7,513,1
7,514,1
7,515,0
7,516,0
7,517,1
7,518,1
7,519,1
7,520,0
7,521,0
7,522,0
7,523,0
7,524,1
7,525,0
7,526,0
7,527,1
7,528,1
7,529,0
7,530,1
7,531,0
7,532,1
7,533,1
7,534,0
7,535,1
7,536,0
7,537,0
7,538,0
7,539,1
7,540,1
7,541,1
7,542,1
7,543,1
7,544,0
7,545,0
7,546,1
7,547,0
7,548,1
7,549,0
7,550,1
7,551,0
7,552,0
7,553,0
7,554,0
7,555,0
7,556,1
7,557,1
7,558,1
7,559,1
7,560,0
7,561,0
7,562,0
7,563,0
7,564,1
7,565,1
7,566,1
7,567,0
7,568,1
7,569,0
7,570,0
7,571,0
7,572,0
7,573,1
7,574,1
7,575,1
7,576,0
7,577,0
7,578,1
7,579,1
7,580,1
7,581,1
7,582,0
7,583,0
7,584,1
7,585,0
7,586,0
7,587,0
7,588,0
7,589,0
7,590,1
7,591,0
7,592,0
7,593,1
7,594,1
7,595,1
7,596,1
7,597,0
7,598,0
7,599,1
7,600,1
7,601,1
7,602,0
7,603,0
7,604,0
7,605,1
7,606,0
7,607,0
7,608,1
7,609,0
7,610,0
7,611,1
7,612,1
7,613,0
7,614,0
7,615,1
7,616,0
7,617,0
7,618,0
7,619,1
7,620,1
7,621,0
7,622,0
7,623,0
7,624,0
7,625,0
7,626,1
7,627,1
7,628,1
7,629,1
7,630,0
7,631,1
7,632,0
7,633,1
7,634,0
7,635,0
7,636,1
7,637,0
7,638,1
7,639,1
7,640,1
7,641,0
7,642,1
7,643,0
7,644,1
7,645,1
7,646,0
7,647,1
7,648,1
7,649,1
7,650,1
7,651,1
7,652,1
7,653,1
7,654,1
7,655,0
7,656,1
7,657,1
7,658,1
7,659,0
7,660,0
7,661,1
7,662,1
7,663,1
7,664,0
7,665,1
7,666,1
7,667,0
7,668,1
7,669,1
7,670,1
7,671,1
7,672,1
7,673,0
7,674,0
7,675,1
7,676,0
7,677,1
7,678,1
7,679,1
7,680,1
7,681,0
7,682,0
7,683,0
7,684,0
7,685,1
7,686,1
7,687,1
7,688,1
7,689,1
7,690,1
7,691,1
7,692,1
7,693,0
7,694,1
7,695,1
7,696,0
7,697,0
7,698,1
7,699,1
7,700,1
7,701,1
7,702,1
7,703,0
7,704,0
7,705,0
7,706,1
7,707,1
7,708,1
7,709,1
7,710,1
7,711,0
7,712,1
7,713,1
7,714,1
7,715,1
7,716,1
7,717,0
7,718,0
7,719,0
7,720,0
7,721,0
7,722,1
7,723,1
7,724,1
7,725,1
7,726,0
7,727,1
7,728,1
7,729,0
7,730,0
7,731,0
7,732,1
7,733,0
7,734,0
7,735,0
7,736,1
7,737,1
7,738,0
7,739,1
7,740,0
7,741,1
7,742,1
7,743,1
7,744,1
7,745,1
7,746,1
7,747,1
7,748,1
7,749,1
7,750,0
7,751,1
7,752,0
7,753,0
7,754,1
7,755,0
7,756,0
7,757,1
7,758,0
7,759,1
7,760,0
7,761,0
7,762,1
7,763,1
7,764,1
7,765,1
7,766,1
7,767,1
7,768,1
7,769,1
7,770,0
7,771,1
7,772,1
7,773,1
7,774,0
7,775,0
7,776,1
7,777,0
7,778,1
7,779,1
7,780,1
7,781,1
7,782,0
7,783,1
7,784,1
7,785,1
7,786,0
7,787,0
7,788,0
7,789,1
7,790,0
7,791,0
7,792,0
7,793,0
7,794,1
7,795,1
7,796,1
7,797,0
7,798,1
7,799,1
7,800,0
7,801,0
7,802,1
7,803,1
7,804,1
7,805,0
7,806,0
7,807,0
7,808,0
7,809,1
7,810,0
7,811,1
7,812,1
7,813,1
7,814,1
7,815,0
7,816,0
7,817,0
7,818,1
7,819,0
7,820,1
7,821,1
7,822,1
7,823,0
7,824,1
7,825,1
7,826,0
7,827,1
7,828,1
7,829,1
7,830,0
7,831,1
7,832,0
7,833,0
7,834,0
7,835,1
7,836,1
7,837,0
7,838,1
7,839,1
7,840,0
7,841,0
7,842,1
7,843,1
7,844,1
7,845,1
7,846,1
7,847,0
7,848,1
7,849,1
7,850,1
7,851,0
7,852,0
7,853,0
7,854,1
7,855,1
7,856,0
7,857,1
7,858,1
7,859,1
7,860,1
7,861,0
7,862,1
7,863,1
7,864,0
7,865,0
7,866,1
7,867,0
7,868,1
7,869,1
7,870,0
7,871,1
7,872,1
7,873,1
7,874,0
7,875,0
7,876,0
7,877,1
7,878,1
7,879,1
7,880,1
7,881,0
7,882,0
7,883,0
7,884,1
7,885,1
7,886,0
7,887,0
7,888,1
7,889,1
7,890,1
7,891,1
7,892,0
7,893,1
7,894,1
7,895,0
7,896,1
7,897,1
7,898,1
7,899,0
7,900,1
7,901,1
7,902,1
7,903,1
7,904,1
7,905,0
7,906,0
7,907,1
7,908,0
7,909,1
7,910,0
7,911,0
7,912,0
7,913,0
7,914,1
7,915,1
7,916,1
7,917,0
7,918,0
7,919,1
7,920,0
7,921,1
7,922,1
7,923,0
7,924,0
7,925,1
7,926,1
7,927,1
7,928,1
7,929,0
7,930,0
7,931,1
7,932,1
7,933,1
7,934,0
7,935,0
7,936,1
7,937,0
7,938,1
7,939,1
7,940,1
7,941,0
7,942,1
7,943,1
7,944,1
7,945,1
7,946,1
7,947,0
7,948,1
7,949,1
7,950,1
7,951,1
7,952,0
7,953,1
7,954,1
7,955,1
7,956,1
7,957,1
7,958,1
7,959,1
7,960,0
7,961,1
7,962,0
7,963,1
7,964,1
7,965,0
7,966,1
7,967,1
7,968,1
7,969,1
7,970,1
7,971,1
7,972,0
7,973,1
7,974,1
7,975,1
7,976,1
7,977,1
7,978,1
7,979,0
7,980,1
7,981,0
7,982,0
7,983,1
7,984,1
7,985,0
7,986,0
7,987,0
7,988,1
7,989,0
7,990,1
7,991,1
7,992,1
7,993,1
7,994,1
7,995,0
7,996,1
7,997,0
7,998,1
7,999,1
8,0,0
8,1,0
8,2,0
8,3,0
8,4,1
8,5,0
8,6,1
8,7,0
8,8,0
8,9,1
8,10,0
8,11,0
8,12,1
8,13,0
8,14,0
8,15,0
8,16,0
8,17,0
8,18,0
8,19,1
8,20,1
8,21,0
8,22,0
8,23,1
8,24,1
8,25,0
8,26,1
8,27,1
8,28,0
8,29,0
8,30,0
8,31,1
8,32,0
8,33,0
8,34,1
8,35,1
8,36,1
8,37,0
8,38,1
8,39,0
8,40,1
8,41,0
8,42,1
8,43,1
8,44,1
8,45,0
8,46,1
8,47,1
8,48,1
8,49,1
8,50,1
8,51,1
8,52,1
8,53,0
8,54,0
8,55,0
8,56,0
8,57,1
8,58,0
8,59,1
8,60,0
8,61,0
8,62,1
8,63,1
8,64,1
8,65,0
8,66,0
8,67,0
8,68,1
8,69,0
8,70,0
8,71,0
8,72,0
8,73,0
8,74,0
8,75,0
8,76,1
8,77,1
8,78,1
8,79,0
8,80,1
8,81,0
8,82,0
8,83,0
8,84,0
8,85,0
8,86,1
8,87,1
8,88,0
8,89,1
8,90,0
8,91,1
8,92,1
8,93,0
8,94,1
8,95,1
8,96,0
8,97,0
8,98,0
8,99,0
8,100,1
8,101,0
8,102,0
8,103,1
8,104,0
8,105,1
8,106,1
8,107,0
8,108,1
8,109,0
8,110,1
8,111,0
8,112,0
8,113,0
8,114,0
8,115,1
8,116,0
8,117,1
8,118,0
8,119,0
8,120,0
8,121,1
8,122,1
8,123,0
8,124,1
8,125,1
8,126,1
8,127,0
8,128,1
8,129,1
8,130,1
8,131,0
8,132,1
8,133,1
8,134,0
8,135,0
8,136,0
8,137,1
8,138,1
8,139,1
8,140,1
8,141,1
8,142,0
8,143,0
8,144,0
8,145,1
8,146,1
8,147,1
8,148,0
8,149,1
8,150,1
8,151,0
8,152,0
8,153,1
8,154,0
8,155,1
8,156,1
8,157,0
8,158,0
8,159,0
8,160,0
8,161,0
8,162,1
8,163,0
8,164,1
8,165,1
8,166,1
8,167,1
8,168,1
8,169,0
8,170,1
8,171,0
8,172,0
8,173,0
8,174,0
8,175,0
8,176,1
8,177,1
8,178,1
8,179,0
8,180,1
8,181,1
8,182,0
8,183,0
8,184,1
8,185,1
8,186,1
8,187,1
8,188,1
8,189,0
8,190,0
8,191,0
8,192,1
8,193,1
8,194,1
8,195,1
8,196,1
8,197,1
8,198,0
8,199,0
8,200,0
8,201,1
8,202,0
8,203,1
8,204,0
8,205,1
8,206,1
8,207,0
8,208,0
8,209,1
8,210,0
8,211,1
8,212,1
8,213,1
8,214,1
8,215,1
8,216,0
8,217,1
8,218,1
8,219,1
8,220,0
8,221,0
8,222,0
8,223,0
8,224,0
8,225,1
8,226,1
8,227,0
8,228,0
8,229,0
8,230,0
8,231,1
8,232,1
8,233,1
8,234,1
8,235,1
8,236,0
8,237,1
8,238,0
8,239,0
8,240,0
8,241,0
8,242,0
8,243,1
8,244,0
8,245,1
8,246,0
8,247,0
8,248,1
8,249,1
8,250,1
8,251,1
8,252,0
8,253,1
8,254,1
8,255,0
8,256,1
8,257,1
8,258,1
8,259,0
8,260,1
8,261,0
8,262,1
8,263,0
8,264,1
8,265,1
8,266,0
8,267,1
8,268,0
8,269,1
8,270,1
8,271,1
8,272,0
8,273,0
8,274,1
8,275,0
8,276,1
8,277,1
8,278,0
8,279,1
8,280,0
8,281,0
8,282,0
8,283,0
8,284,1
8,285,1
8,286,1
8,287,0
8,288,1
8,289,1
8,290,1
8,291,0
8,292,0
8,293,1
8,294,0
8,295,1
8,296,0
8,297,1
8,298,1
8,299,0
8,300,0
8,301,0
8,302,1
8,303,1
8,304,1
8,305,1
8,306,0
8,307,0
8,308,1
8,309,0
8,310,0
8,311,0
8,312,0
8,313,0
8,314,1
8,315,1
8,316,0
8,317,0
8,318,0
8,319,1
8,320,0
8,321,0
8,322,1
8,323,1
8,324,1
8,325,1
8,326,0
8,327,0
8,328,1
8,329,1
8,330,1
8,331,1
8,332,0
8,333,0
8,334,0
8,335,1
8,336,1
8,337,1
8,338,1
8,339,0
8,340,0
8,341,1
8,342,0
8,343,0
8,344,1
8,345,0
8,346,1
8,347,0
8,348,0
8,349,0
8,350,0
8,351,0
8,352,1
8,353,0
8,354,1
8,355,0
8,356,1
8,357,1
8,358,0
8,359,0
8,360,0
8,361,1
8,362,1
8,363,0
8,364,1
8,365,1
8,366,1
8,367,1
8,368,0
8,369,0
8,370,0
8,371,1
8,372,1
8,373,0
8,374,0
8,375,0
8,376,0
8,377,0
8,378,0
8,379,1
8,380,0
8,381,0
8,382,1
8,383,0
8,384,1
8,385,0
8,386,1
8,387,1
8,388,1
8,389,1
8,390,1
8,391,1
8,392,0
8,393,0
8,394,1
8,395,1
8,396,1
8,397,1
8,398,0
8,399,0
8,400,1
8,401,1
8,402,0
8,403,0
8,404,1
8,405,1
8,406,1
8,407,1
8,408,1
8,409,1
8,410,0
8,411,0
8,412,0
8,413,1
8,414,0
8,415,1
8,416,1
8,417,0
8,418,0
8,419,0
8,420,0
8,421,1
8,422,0
8,423,1
8,424,0
8,425,1
8,426,0
8,427,1
8,428,0
8,429,0
8,430,1
8,431,0
8,432,1
8,433,0
8,434,0
8,435,0
8,436,0
8,437,0
8,438,1
8,439,1
8,440,1
8,441,1
8,442,1
8,443,0
8,444,0
8,445,1
8,446,1
8,447,0
8,448,1
8,449,1
8,450,0
8,451,0
8,452,1
8,453,1
8,454,1
8,455,0
8,456,1
8,457,0
8,458,0
8,459,0
8,460,1
8,461,1
8,462,1
8,463,0
8,464,0
8,465,0
8,466,1
8,467,0
8,468,0
8,469,0
8,470,0
8,471,0
8,472,0
8,473,0
8,474,1
8,475,1
8,476,0
8,477,1
8,478,1
8,479,0
8,480,0
8,481,0
8,482,0
8,483,1
8,484,1
8,485,1
8,486,0
8,487,1
8,488,0
8,489,1
8,490,0
8,491,0
8,492,0
8,493,0
8,494,1
8,495,1
8,496,1
8,497,1
8,498,1
8,499,0
8,500,0
8,501,1
8,502,1
8,503,1
8,504,1
8,505,0
8,506,1
8,507,1
8,508,1
8,509,1
8,510,1
8,511,1
8,512,0
8,513,1
8,514,1
8,515,0
8,516,1
8,517,1
8,518,1
8,519,1
8,520,1
8,521,0
8,522,1
8,523,0
8,524,0
8,525,0
8,526,0
8,527,0
8,528,0
8,529,1
8,530,1
8,531,1
8,532,1
8,533,0
8,534,0
8,535,0
8,536,1
8,537,0
8,538,0
8,539,1
8,540,1
8,541,0
8,542,0
8,543,1
8,544,0
8,545,0
8,546,1
8,547,1
8,548,1
8,549,0
8,550,1
8,551,1
8,552,0
8,553,1
8,554,1
8,555,0
8,556,1
8,557,1
8,558,1
8,559,1
8,560,1
8,561,0
8,562,1
8,563,0
8,564,1
8,565,0
8,566,1
8,567,0
8,568,0
8,569,0
8,570,1
8,571,0
8,572,0
8,573,1
8,574,1
8,575,0
8,576,0
8,577,0
8,578,1
